"R_anti_pad [um]","Freq [GHz]","dB(St(Trace_out_L1_T1,Trace_out_L1_T1)) []","dB(St(Trace_out_L1_T2,Trace_out_L1_T1)) []"
450,4.46683592150963E-06,-78.7296052084274,-0.0011180614702357
450,5.01187233627272E-06,-78.729598212486,-0.00111806168971499
450,5.62341325190349E-06,-78.7295894823875,-0.00111806197985096
450,6.30957344480193E-06,-78.729578358609,-0.00111806232867478
450,7.07945784384138E-06,-78.7295644954595,-0.00111806278146842
450,7.94328234724281E-06,-78.7295469661587,-0.00111806334594747
450,8.91250938133746E-06,-78.7295248800472,-0.00111806405940923
450,1E-05,-78.7294971897673,-0.00111806496106249
450,1.12201845430196E-05,-78.7294622324538,-0.00111806608806759
450,1.25892541179417E-05,-78.7294181794064,-0.0011180675051402
450,1.41253754462276E-05,-78.7293628555554,-0.00111806929662931
450,1.58489319246111E-05,-78.7292930609759,-0.00111807154475539
450,1.77827941003892E-05,-78.7292053172016,-0.00111807438685346
450,1.99526231496888E-05,-78.7290949437827,-0.0011180779679211
450,2.23872113856834E-05,-78.7289557429483,-0.0011180824603039
450,2.51188643150958E-05,-78.7287806917241,-0.00111808812090185
450,2.81838293126445E-05,-78.7285603357842,-0.00111809524958804
450,3.16227766016838E-05,-78.7282829292049,-0.00111810422859201
450,3.54813389233575E-05,-78.7279336733959,-0.00111811551641405
450,3.98107170553497E-05,-78.7274942400323,-0.00111812974441411
450,4.46683592150963E-05,-78.726941047304,-0.00111814764151219
450,5.01187233627273E-05,-78.7262449618339,-0.00111817018002888
450,5.62341325190349E-05,-78.725369036463,-0.0011181985555515
450,6.30957344480193E-05,-78.7242669363388,-0.00111823427334026
450,7.07945784384137E-05,-78.7228805513806,-0.0011182792405424
450,7.94328234724282E-05,-78.7211368800638,-0.00111833586811645
450,8.91250938133746E-05,-78.7189440986232,-0.00111840713502133
450,0.0001,-78.716187710417,-0.0011184968615208
450,0.000112201845430196,-78.7127240190202,-0.00111860982612526
450,0.000125892541179417,-78.7083736488634,-0.00111875203223099
450,0.000141253754462276,-78.7029128643809,-0.00111893106312736
450,0.000158489319246111,-78.6960634773628,-0.00111915645609942
450,0.000177827941003892,-78.6874804787026,-0.0011194402080356
450,0.000199526231496888,-78.6767377639155,-0.00111979740244307
450,0.000223872113856834,-78.663312435753,-0.00112024710967063
450,0.000251188643150958,-78.6465659248723,-0.00112081324591403
450,0.000281838293126446,-78.6257259619232,-0.00112152596137518
450,0.000316227766016838,-78.5998688253689,-0.0011224232132478
450,0.000354813389233575,-78.5679056458577,-0.00112355277951774
450,0.000398107170553497,-78.5285777415391,-0.00112497479348346
450,0.000446683592150963,-78.4804693713231,-0.00112676497337941
450,0.000501187233627273,-78.4220475330353,-0.00112901863011513
450,0.000562341325190349,-78.3517455400787,-0.00113185573891706
450,0.000630957344480193,-78.2681096468653,-0.00113542733003578
450,0.000707945784384137,-78.1700320859912,-0.00113992350556775
450,0.000794328234724282,-78.0570949810652,-0.00114558354836179
450,0.000891250938133746,-77.9300468114491,-0.00115270864400548
450,0.001,-77.7914171108229,-0.00116168189149668
450,0.00112201845430196,-77.6522026024415,-0.00117403014724208
450,0.00125892541179417,-77.514365699427,-0.00119100858951354
450,0.00141253754462276,-77.3663519479804,-0.00121244952443443
450,0.00158489319246111,-77.1948280615898,-0.00123799023609561
450,0.00177827941003892,-76.9862617833053,-0.00126715085221361
450,0.00199526231496888,-76.7285552759605,-0.00129942800039186
450,0.00223872113856834,-76.4125266649604,-0.00133439608667276
450,0.00251188643150958,-76.0329774742586,-0.00137180583787943
450,0.00281838293126445,-75.5891088545574,-0.00141166871524547
450,0.00316227766016838,-75.084194677445,-0.0014543181801681
450,0.00354813389233575,-74.5246279762444,-0.00150044405903491
450,0.00398107170553497,-73.9186172435832,-0.00155110172112637
450,0.00446683592150963,-73.2748488209796,-0.00160770074388083
450,0.00501187233627272,-72.6013674650893,-0.00167197713001357
450,0.00562341325190349,-71.9048265121355,-0.00174594977697161
450,0.00630957344480193,-71.1901721705461,-0.0018318577251969
450,0.00707945784384137,-70.4607555404887,-0.00193207194495502
450,0.00794328234724282,-69.718786236354,-0.0020489760170498
450,0.00891250938133746,-68.9659474288143,-0.00218481538677858
450,0.01,-68.2039269143221,-0.00234152527113091
450,0.0112201845430196,-67.4346507258471,-0.0025205614503737
450,0.0125892541179417,-66.6601563748178,-0.00272277244163157
450,0.0141253754462276,-65.8822375707236,-0.00294836000640515
450,0.0158489319246111,-65.102105359282,-0.00319697076436912
450,0.0177827941003892,-64.3202713978013,-0.00346794019951132
450,0.0199526231496888,-63.5367075211888,-0.00376067281766425
450,0.0223872113856834,-62.7511764224573,-0.00407509807320487
450,0.0251188643150958,-61.9635464048469,-0.00441210649277211
450,0.0281838293126445,-61.173922466937,-0.00477385909942253
450,0.0316227766016838,-60.3825209062776,-0.0051638821695917
450,0.0354813389233575,-59.5893409561045,-0.00558690339144006
450,0.0398107170553497,-58.7937987677482,-0.00604844255824771
450,0.0446683592150963,-57.9945386471074,-0.00655422905487134
450,0.0501187233627272,-57.1895799511602,-0.0071095736173758
450,0.0562341325190349,-56.3767893215594,-0.00771886833226162
450,0.0630957344480193,-55.554461578971,-0.00838541556177432
450,0.0707945784384137,-54.7216857900195,-0.00911177476876973
450,0.0794328234724282,-53.8782552083538,-0.00990075058528718
450,0.0891250938133746,-53.0240924137918,-0.0107570319500591
450,0.1,-52.1583417965628,-0.0116893681516069
450,0.11,-51.0854237138817,-0.0119721473537643
450,0.12,-50.1480502392362,-0.0122797724822894
450,0.13,-49.3147701045006,-0.012611752453279
450,0.14,-48.5640179981335,-0.0129675601423046
450,0.15,-47.8803765886323,-0.0133466377251472
450,0.16,-47.2524427358717,-0.0137484011230602
450,0.17,-46.6715415683707,-0.0141722439476632
450,0.18,-46.1309158239272,-0.0146175411426782
450,0.19,-45.6251950152706,-0.0150836524212604
450,0.2,-45.1500363648893,-0.0155699255467115
450,0.21,-44.7018750244705,-0.0160756994783667
450,0.22,-44.2777460213542,-0.0166003073898444
450,0.23,-43.8751545835049,-0.0171430795602589
450,0.24,-43.4919798915591,-0.0177033461351614
450,0.25,-43.1264024292244,-0.018280439753087
450,0.26,-42.776848318147,-0.0188736980333269
450,0.27,-42.4419460926412,-0.0194824659214361
450,0.28,-42.1204927324003,-0.0201060978897433
450,0.29,-41.8114266875698,-0.0207439599915802
450,0.3,-41.5138062584889,-0.0213954317688267
450,0.31,-41.2267921303908,-0.0220599080133737
450,0.32,-40.9496331739709,-0.0227368003840896
450,0.33,-40.6816548465503,-0.0234255388810151
450,0.34,-40.4222496924051,-0.0241255731787797
450,0.35,-40.1708695626987,-0.0248363738206257
450,0.36,-39.9270192676871,-0.0255574332734087
450,0.37,-39.6902514450141,-0.0262882668420792
450,0.38,-39.4601624840252,-0.0270284134392753
450,0.39,-39.2363893914528,-0.0277774362017773
450,0.4,-39.0186075217144,-0.0285349229401073
450,0.41,-38.8065291277551,-0.029300486400416
450,0.42,-38.5999027175676,-0.0300737643083124
450,0.43,-38.3985132284576,-0.0308544191524908
450,0.44,-38.2021830565755,-0.0316421376503152
450,0.45,-38.0107740035242,-0.0324366298188474
450,0.46,-37.8241902247309,-0.0332376275505951
450,0.47,-37.642382284718,-0.0340448825649036
450,0.48,-37.4653524403423,-0.034858163571185
450,0.49,-37.2931612808079,-0.0356772524405271
450,0.5,-37.1259358469234,-0.0365019391376446
450,0.51,-36.963879322597,-0.0373320151179638
450,0.52,-36.8072823256135,-0.0381672648493521
450,0.53,-36.656535703271,-0.0390074550824029
450,0.54,-36.5121445354179,-0.0398523214792119
450,0.55,-36.3747427286703,-0.0407015522381482
450,0.56,-36.2451071091547,-0.0415547684489506
450,0.57,-36.1241692401283,-0.0424115011168199
450,0.58,-36.0130222614287,-0.0432711651571712
450,0.59,-35.9129188455931,-0.0441330312407781
450,0.6,-35.8252549152124,-0.0449961972240843
450,0.61,-35.7515321877162,-0.0458595620669745
450,0.62,-35.6932911891053,-0.0467218066040871
450,0.63,-35.6520056320559,-0.0475813871531071
450,0.64,-35.6289298326669,-0.0484365493694268
450,0.65,-35.6248943446439,-0.0492853703539867
450,0.66,-35.6400526812891,-0.0501258358574242
450,0.67,-35.6735952427118,-0.0509559554580363
450,0.68,-35.7234658441629,-0.0517739111947724
450,0.69,-35.7861397197493,-0.0525782249119595
450,0.7,-35.8565434863622,-0.0533679190974103
450,0.71,-35.928205494044,-0.0541426396978083
450,0.72,-35.9937031015465,-0.0549027118665088
450,0.73,-36.0454088569064,-0.0556491126404702
450,0.74,-36.076435405157,-0.0563833648084033
450,0.75,-36.0815750282611,-0.057107375849779
450,0.76,-36.0579834861534,-0.0578232565443846
450,0.77,-36.0054150196076,-0.0585331520693256
450,0.78,-35.9259637512167,-0.0592391070838179
450,0.79,-35.8234318197336,-0.0599429723444355
450,0.8,-35.7025414209024,-0.0606463498613843
450,0.81,-35.5682022368136,-0.0613505687440822
450,0.82,-35.4249672154983,-0.0620566834512853
450,0.83,-35.2767153110811,-0.0627654876707406
450,0.84,-35.1265316338415,-0.0634775386715681
450,0.85,-34.9767254443004,-0.0641931880572781
450,0.86,-34.8289256558227,-0.0649126155255244
450,0.87,-34.6842072558115,-0.0656358628200209
450,0.88,-34.5432189128909,-0.0663628657068325
450,0.89,-34.4062961379263,-0.0670934825167326
450,0.9,-34.273554010416,-0.0678275184766814
450,0.91,-34.1449591109362,-0.0685647456202783
450,0.92,-34.020383050934,-0.0693049184754846
450,0.93,-33.899640964013,-0.0700477859773694
450,0.94,-33.7825183362235,-0.0707931001712144
450,0.95,-33.668789130499,-0.0715406222942033
450,0.96,-33.5582276006329,-0.0722901267873396
450,0.97,-33.4506156435251,-0.0730414037217067
450,0.98,-33.3457470681937,-0.0737942600442144
450,0.99,-33.2434297830784,-0.0745485199696344
450,1,-33.1434866142085,-0.0753040247754986
450,1.01,-33.0457552521029,-0.076060632195792
450,1.02,-32.9500876693574,-0.0768182155603343
450,1.03,-32.8563492396753,-0.0775766627871781
450,1.04,-32.7644177109675,-0.0783358753050696
450,1.05,-32.6741821309922,-0.0790957669597734
450,1.06,-32.5855417869428,-0.0798562629405532
450,1.07,-32.4984051953848,-0.0806172987504987
450,1.08,-32.4126891623216,-0.0813788192350399
450,1.09,-32.3283179223492,-0.0821407776763518
450,1.1,-32.2452223589864,-0.0829031349569248
450,1.11,-32.1633393040628,-0.0836658587922392
450,1.12,-32.082610911637,-0.0844289230305194
450,1.13,-32.0029841006582,-0.0851923070163635
450,1.14,-31.9244100600953,-0.0859559950140925
450,1.15,-31.8468438102248,-0.086719975686417
450,1.16,-31.7702438140239,-0.0874842416239917
450,1.17,-31.6945716330257,-0.088248788921332
450,1.18,-31.6197916224731,-0.0890136167948667
450,1.19,-31.5458706611174,-0.089778727239177
450,1.2,-31.4727779115067,-0.0905441247176138
450,1.21,-31.4004846070764,-0.0913098158839449
450,1.22,-31.3289638627934,-0.0920758093319105
450,1.23,-31.2581905064977,-0.0928421153697961
450,1.24,-31.1881409284377,-0.0936087458175222
450,1.25,-31.1187929468112,-0.0943757138239469
450,1.26,-31.0501256873963,-0.0951430337022671
450,1.27,-30.9821194756047,-0.0959107207817103
450,1.28,-30.9147557394947,-0.0966787912738345
450,1.29,-30.8480169224712,-0.0974472621519443
450,1.3,-30.7818864045605,-0.0982161510423254
450,1.31,-30.7163484312823,-0.0989854761260581
450,1.32,-30.6513880492708,-0.099755256050417
450,1.33,-30.5869910478952,-0.100525509848872
450,1.34,-30.5231439062258,-0.101296256868812
450,1.35,-30.4598337447702,-0.102067516706306
450,1.36,-30.3970482814735,-0.102839309147171
450,1.37,-30.3347757915362,-0.103611654113764
450,1.38,-30.2730050706582,-0.104384571616912
450,1.39,-30.2117254013587,-0.105158081712589
450,1.4,-30.1509265220682,-0.105932204462783
450,1.41,-30.0905985987169,-0.106706959900234
450,1.42,-30.0307321985797,-0.107482367996664
450,1.43,-29.971318266162,-0.108258448634221
450,1.44,-29.9123481009351,-0.109035221579745
450,1.45,-29.8538133367495,-0.109812706461761
450,1.46,-29.7957059227754,-0.110590922749774
450,1.47,-29.7380181058315,-0.111369889735833
450,1.48,-29.6807424139816,-0.11214962651804
450,1.49,-29.623871641288,-0.1129301519859
450,1.5,-29.5673988336233,-0.113711484807356
450,1.51,-29.5113172754512,-0.114493643417302
450,1.52,-29.4556204774971,-0.115276646007512
450,1.53,-29.4003021652348,-0.11606051051788
450,1.54,-29.3453562681239,-0.116845254628743
450,1.55,-29.2907769095397,-0.117630895754351
450,1.56,-29.23655839734,-0.118417451037283
450,1.57,-29.1826952150213,-0.119204937343752
450,1.58,-29.1291820134184,-0.119993371259728
450,1.59,-29.0760136029082,-0.120782769087863
450,1.6,-29.0231849460801,-0.121573146845022
450,1.61,-28.9706911508389,-0.122364520260525
450,1.62,-28.9185274639093,-0.123156904774939
450,1.63,-28.8666892647145,-0.123950315539355
450,1.64,-28.815172059602,-0.124744767415245
450,1.65,-28.7639714763926,-0.125540274974663
450,1.66,-28.7130832592323,-0.126336852500928
450,1.67,-28.6625032637244,-0.127134513989628
450,1.68,-28.6122274523256,-0.127933273150016
450,1.69,-28.5622518899875,-0.128733143406643
450,1.7,-28.5125727400283,-0.12953413790132
450,1.71,-28.4631862602198,-0.130336269495346
450,1.72,-28.4140887990765,-0.131139550771939
450,1.73,-28.3652767923338,-0.131943994038879
450,1.74,-28.316746759604,-0.132749611331354
450,1.75,-28.2684953011995,-0.133556414414988
450,1.76,-28.2205190951127,-0.134364414788979
450,1.77,-28.1728148941438,-0.135173623689444
450,1.78,-28.1253795231672,-0.135984052092809
450,1.79,-28.0782098765293,-0.136795710719385
450,1.8,-28.0313029155697,-0.137608610036976
450,1.81,-27.9846556662581,-0.13842276026462
450,1.82,-27.9382652169425,-0.139238171376373
450,1.83,-27.8921287161993,-0.140054853105177
450,1.84,-27.8462433707831,-0.140872814946759
450,1.85,-27.8006064436685,-0.141692066163635
450,1.86,-27.7552152521791,-0.142512615789047
450,1.87,-27.7100671662007,-0.143334472631035
450,1.88,-27.6651596064719,-0.144157645276487
450,1.89,-27.62049004295,-0.144982142095174
450,1.9,-27.5760559932468,-0.145807971243868
450,1.91,-27.5318550211319,-0.146635140670412
450,1.92,-27.4878847350993,-0.147463658117792
450,1.93,-27.4441427869942,-0.148293531128238
450,1.94,-27.4006268706974,-0.149124767047289
450,1.95,-27.3573347208636,-0.149957373027837
450,1.96,-27.3142641117115,-0.150791356034186
450,1.97,-27.2714128558637,-0.15162672284606
450,1.98,-27.2287788032327,-0.152463480062626
450,1.99,-27.1863598399515,-0.153301634106412
450,2,-27.1441538873468,-0.154141191227301
450,2.01,-27.1021589009527,-0.154982157506423
450,2.02,-27.060372869562,-0.155824538860031
450,2.03,-27.0187938143155,-0.15666834104333
450,2.04,-26.9774197878255,-0.157513569654296
450,2.05,-26.9362488733316,-0.158360230137455
450,2.06,-26.895279183891,-0.159208327787563
450,2.07,-26.8545088615963,-0.16005786775331
450,2.08,-26.8139360768238,-0.160908855040964
450,2.09,-26.7735590275096,-0.161761294517959
450,2.1,-26.7333759384511,-0.162615190916428
450,2.11,-26.693385060635,-0.163470548836727
450,2.12,-26.6535846705882,-0.164327372750855
450,2.13,-26.6139730697531,-0.165185667005894
450,2.14,-26.5745485838841,-0.166045435827338
450,2.15,-26.5353095624651,-0.166906683322411
450,2.16,-26.4962543781483,-0.167769413483331
450,2.17,-26.4573814262113,-0.168633630190497
450,2.18,-26.4186891240333,-0.16949933721567
450,2.19,-26.3801759105884,-0.170366538225058
450,2.2,-26.3418402459575,-0.171235236782403
450,2.21,-26.3036806108544,-0.172105436351948
450,2.22,-26.2656955061691,-0.172977140301422
450,2.23,-26.2278834525256,-0.173850351904937
450,2.24,-26.190242989854,-0.174725074345833
450,2.25,-26.1527726769764,-0.175601310719505
450,2.26,-26.1154710912063,-0.176479064036131
450,2.27,-26.0783368279604,-0.17735833722339
450,2.28,-26.0413685003827,-0.178239133129137
450,2.29,-26.0045647389807,-0.17912145452395
450,2.3,-25.967924191272,-0.180005304103752
450,2.31,-25.9314455214429,-0.180890684492279
450,2.32,-25.8951274100161,-0.181777598243555
450,2.33,-25.8589685535293,-0.182666047844296
450,2.34,-25.8229676642233,-0.183556035716264
450,2.35,-25.787123469739,-0.184447564218605
450,2.36,-25.7514347128235,-0.185340635650117
450,2.37,-25.7159001510449,-0.186235252251445
450,2.38,-25.6805185565147,-0.187131416207275
450,2.39,-25.6452887156191,-0.188029129648499
450,2.4,-25.6102094287573,-0.188928394654226
450,2.41,-25.5752795100868,-0.189829213253902
450,2.42,-25.540497787277,-0.190731587429248
450,2.43,-25.5058631012683,-0.191635519116276
450,2.44,-25.4713743060382,-0.192541010207136
450,2.45,-25.4370302683744,-0.193448062552035
450,2.46,-25.4028298676533,-0.194356677961041
450,2.47,-25.3687719956241,-0.195266858205886
450,2.48,-25.3348555561994,-0.196178605021699
450,2.49,-25.3010794652512,-0.197091920108714
450,2.5,-25.267442650411,-0.198006805133954
450,2.51,-25.233944050877,-0.198923261732837
450,2.52,-25.2005826172241,-0.199841291510784
450,2.53,-25.1673573112204,-0.200760896044749
450,2.54,-25.1342671056472,-0.20168207688477
450,2.55,-25.1013109841239,-0.202604835555408
450,2.56,-25.0684879409373,-0.203529173557219
450,2.57,-25.0357969808744,-0.20445509236815
450,2.58,-25.0032371190599,-0.205382593444897
450,2.59,-24.9708073807976,-0.206311678224275
450,2.6,-24.9385068014144,-0.207242348124492
450,2.61,-24.90633442611,-0.208174604546436
450,2.62,-24.8742893098078,-0.209108448874919
450,2.63,-24.8423705170108,-0.210043882479848
450,2.64,-24.8105771216602,-0.210980906717443
450,2.65,-24.7789082069972,-0.211919522931369
450,2.66,-24.7473628654282,-0.212859732453818
450,2.67,-24.7159401983918,-0.213801536606634
450,2.68,-24.6846393162309,-0.214744936702358
